Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag
"58","'218","Ecuador","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.3","E"
"58","'218","Ecuador","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.43","E"
"58","'218","Ecuador","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.41","E"
"58","'218","Ecuador","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.33","E"
"58","'218","Ecuador","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.35","E"
"58","'218","Ecuador","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.13","E"
"58","'218","Ecuador","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.16","E"
"58","'218","Ecuador","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","23.1","E"
"58","'218","Ecuador","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","23.9","E"
"58","'218","Ecuador","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","24.8","E"
"58","'218","Ecuador","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","30.4","E"
"58","'218","Ecuador","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","27.2","E"
"58","'218","Ecuador","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","3.9","E"
"58","'218","Ecuador","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","4.1","E"
"58","'218","Ecuador","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","4.3","E"
"58","'218","Ecuador","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","5.3","E"
"58","'218","Ecuador","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","4.8","E"
"59","'818","Egypt","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.83","E"
"59","'818","Egypt","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.88","E"
"59","'818","Egypt","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.88","E"
"59","'818","Egypt","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.73","E"
"59","'818","Egypt","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.88","E"
"59","'818","Egypt","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.58","E"
"59","'818","Egypt","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.66","E"
"59","'818","Egypt","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","1.21","E"
"59","'818","Egypt","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.59","E"
"59","'818","Egypt","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.38","E"
"59","'818","Egypt","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.47","E"
"59","'818","Egypt","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","0.49","E"
"59","'818","Egypt","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","0.5","E"
"59","'818","Egypt","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.53","E"
"59","'818","Egypt","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.41","E"
"59","'818","Egypt","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.26","E"
"59","'818","Egypt","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.24","E"
"59","'818","Egypt","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%","53","E"
"59","'818","Egypt","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%","54.2","E"
"59","'818","Egypt","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%","49.4","E"
"59","'818","Egypt","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%","44.9","E"
"59","'818","Egypt","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%","42.3","E"
"59","'818","Egypt","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No","53.9","E"
"59","'818","Egypt","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No","56.2","E"
"59","'818","Egypt","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No","52.2","E"
"59","'818","Egypt","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No","48.3","E"
"59","'818","Egypt","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No","46.2","E"
"61","'226","Equatorial Guinea","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.67","E"
"61","'226","Equatorial Guinea","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.75","E"
"61","'226","Equatorial Guinea","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.79","E"
"61","'226","Equatorial Guinea","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.83","E"
"61","'226","Equatorial Guinea","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.97","E"
"61","'226","Equatorial Guinea","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.62","E"
"61","'226","Equatorial Guinea","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.9","E"
"61","'226","Equatorial Guinea","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.8","E"
"61","'226","Equatorial Guinea","7008","Cost of animal source foods","6226","Value","2021","2021","PPP dollar per person per day","1.11","E"
"61","'226","Equatorial Guinea","7009","Cost of legumes, nuts and seeds","6226","Value","2017","2017","PPP dollar per person per day","0.23","E"
"61","'226","Equatorial Guinea","7009","Cost of legumes, nuts and seeds","6226","Value","2021","2021","PPP dollar per person per day","0.35","E"
"61","'226","Equatorial Guinea","7010","Cost of vegetables","6226","Value","2017","2017","PPP dollar per person per day","1.15","E"
"61","'226","Equatorial Guinea","7010","Cost of vegetables","6226","Value","2021","2021","PPP dollar per person per day","1.06","E"
"61","'226","Equatorial Guinea","7011","Cost of fruits","6226","Value","2017","2017","PPP dollar per person per day","0.59","E"
"61","'226","Equatorial Guinea","7011","Cost of fruits","6226","Value","2021","2021","PPP dollar per person per day","0.37","E"
"61","'226","Equatorial Guinea","7012","Cost of oils and fats","6226","Value","2017","2017","PPP dollar per person per day","0.12","E"
"61","'226","Equatorial Guinea","7012","Cost of oils and fats","6226","Value","2021","2021","PPP dollar per person per day","0.18","E"
"61","'226","Equatorial Guinea","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2017","2017","%",,"O"
"61","'226","Equatorial Guinea","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2018","2018","%",,"O"
"61","'226","Equatorial Guinea","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2019","2019","%",,"O"
"61","'226","Equatorial Guinea","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2020","2020","%",,"O"
"61","'226","Equatorial Guinea","7005","Percentage of the population unable to afford a healthy diet (percent)","6121","Value","2021","2021","%",,"O"
"61","'226","Equatorial Guinea","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2017","2017","million No",,"O"
"61","'226","Equatorial Guinea","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2018","2018","million No",,"O"
"61","'226","Equatorial Guinea","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2019","2019","million No",,"O"
"61","'226","Equatorial Guinea","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2020","2020","million No",,"O"
"61","'226","Equatorial Guinea","7006","Number of people unable to afford a healthy diet (million)","6132","Value","2021","2021","million No",,"O"
"63","'233","Estonia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2017","2017","PPP dollar per person per day","3.14","E"
"63","'233","Estonia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2018","2018","PPP dollar per person per day","3.21","E"
"63","'233","Estonia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2019","2019","PPP dollar per person per day","3.35","E"
"63","'233","Estonia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2020","2020","PPP dollar per person per day","3.43","E"
"63","'233","Estonia","7004","Cost of a healthy diet (PPP dollar per person per day)","6226","Value","2021","2021","PPP dollar per person per day","3.41","E"
"63","'233","Estonia","7007","Cost of starchy staples","6226","Value","2017","2017","PPP dollar per person per day","0.33","E"
"63","'233","Estonia","7007","Cost of starchy staples","6226","Value","2021","2021","PPP dollar per person per day","0.36","E"
"63","'233","Estonia","7008","Cost of animal source foods","6226","Value","2017","2017","PPP dollar per person per day","0.75","E"
